control_id,priority,resource_kind,adapter_kind,parameter,parameter_kind,value_type,expected_value,title,description,source_ref,remediation_text,read_recipe
vc.vami-updates,P0,VCenterAdapterInstance,VMWARE,Product Version & Build Number,manual_audit,string,N/A,vCenter Server has all software updates installed.,"By keeping vCenter Server patches up to date, vulnerabilities can be mitigated. It is important to note that educated attackers can exploit known vulnerabilities when attempting to gain unauthorized access or elevate privileges.

When applying updates, it is recommended to update vCenter Server first, if an update is available, and then proceed with updating ESX. This sequence ensures that the management layer is updated before updating the ESX hosts.",SCG-9.0:vcenter-9.vami-updates,N/A,
vc.vpxuser-length,P2,VCenterAdapterInstance,VMWARE,config.vpxd.hostPasswordLength,advanced_setting,integer,32,"The VMware Cloud Foundation vCenter Server must configure the ""vpxuser"" password to meet length policy.","The ""vpxuser"" password default length is 32 characters. Ensure this setting meets site policies; if not, configure to meet password length policies.

Longer passwords make brute-force password attacks more difficult. The ""vpxuser"" password is added by vCenter, meaning no manual intervention is normally required. The ""vpxuser"" password length must never be modified to less than the default length of 32 characters.",SCG-9.0:vcenter-9.vpxuser-length,N/A,
vc.vpxuser-rotation,P2,VCenterAdapterInstance,VMWARE,VirtualCenter.VimPasswordExpirationInDays,advanced_setting,integer,30,The vCenter Server must configure the vpxuser password to be rotated on an appropriate interval.,Ensures that the vCenter Server is properly rotating the password it automatically sets on the ESX hosts.,SCG-9.0:vcenter-9.vpxuser-rotation,Get-AdvancedSetting -Entity $VC -Name VirtualCenter.VimPasswordExpirationInDays | Set-AdvancedSetting -Value 30,
vcf.disable-accounts,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Site-Specific,VMware Cloud Foundation must have unnecessary or unused user accounts disabled or removed.,"Disabling expired, inactive, unused, or otherwise anomalous accounts supports the concepts of least privilege and least functionality which reduce the attack surface of the system.

This control does NOT apply to internal product appliance accounts (Linux user accounts often found in /etc/passwd). Those accounts are part of the product distribution and used for process isolation within the product. Those accounts are already disabled by having their shell set to /bin/nologin, /bin/false, or having ""!!"" in the passwd field. Removal or alteration of appliance internal accounts is unsupported and will cause operational issues, often later with upgrades and patching.",SCG-9.0:vcf-9.disable-accounts,N/A,
vcf.log-forwarding,P0,VCenterAdapterInstance,VMWARE,See documentation for configuring VCF Operations for Logs.,manual_audit,string,Site-Specific,Component must securely forward system and audit logs to a remote log collection point.,"By gathering host log files onto a central host, you can more easily monitor all hosts using a single tool. Additionally, you can perform aggregate analysis and searching to identify coordinated attacks on multiple hosts. Logging to a secure and centralized log server helps prevent log tampering and ensures a unified, long-term audit record.",SCG-9.0:vcf-9.log-forwarding,N/A,
vcf.mfa,P0,VCenterAdapterInstance,VMWARE,See documentation for configuring identity sources in VCF Operations.,manual_audit,string,Site-Specific,VMware Cloud Foundation and its components must be integrated with a modern identity provider.,"VMware Cloud Foundation and its components must be integrated with an identity source that supports multifactor authentication (MFA) for day-to-day administration operations. The identity source should be isolated technically and procedurally from other organizational identity sources, user provisioning systems, and configuration management systems. The identity source should enforce requirements, such as password complexity, device hygiene, number matching, geolocation, and more, in a manner equal or greater than that of normal organizational requirements.",SCG-9.0:vcf-9.mfa,N/A,
vcf.perimeter-firewall,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Site-Specific,VCF components must limit access to their management interfaces using perimeter firewalls.,Isolation from other organizational networks and the Internet is an important part of access control and defense-in-depth for infrastructure components.,SCG-9.0:vcf-9.perimeter-firewall,N/A,
vcf.permissions-roles,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Site-Specific,Ensure that permissions granted and roles assigned are correct across all VCF components.,"Users and service accounts must only be assigned privileges they require. Least privilege requires that these privileges must only be assigned if needed to reduce risk of confidentiality, availability, or integrity loss.",SCG-9.0:vcf-9.permissions-roles,N/A,
vcf.secure-baseline,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Site-Specific,"VMware Cloud Foundation must implement the controls found in this guidance, or equivalent compensating controls. Deviations from the baseline must have their business rationale documented.","While circular in nature, this requirement is used to fulfill various regulatory compliance requirements.",SCG-9.0:vcf-9.secure-baseline,N/A,
vcf.time,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Site-Specific,VCF components must synchronize their clocks with organizational reference sources.,"Cryptography, audit logging, cluster operations, and incident response/forensics require synchronized time across environments. The recommended practice for NTP is to have at least four sources. It is not advisable to have only two sources; one source is preferable to having two (Segal's Law: a person with one watch always knows what time it is, a person with two is never sure).

Configure all components to use the global standard time zone, UTC.

NTP uses UDP to communicate, which, if allowed generically, can open a path for attackers to exfiltrate data during a breach. Ensure that perimeter firewall rules allowing communication to NTP servers are specific.",SCG-9.0:vcf-9.time,N/A,
vm.deactivate-console-copy,P2,VirtualMachine,VMWARE,isolation.tools.copy.disable,advanced_setting,string,TRUE or Undefined,Virtual machines must have console copy operations deactivated.,"Deactivating console copy operations on virtual machines prevents data copying between the VM and the local client, regardless of whether the user is accessing through Web Console, VMRC, or another method.",SCG-9.0:vm-9.deactivate-console-copy,Get-VM -Name $VM | Get-AdvancedSetting -Name isolation.tools.copy.disable | Remove-AdvancedSetting,
vm.deactivate-console-paste,P2,VirtualMachine,VMWARE,isolation.tools.paste.disable,advanced_setting,string,TRUE or Undefined,Virtual machines must have console paste operations deactivated.,"By disabling console paste operations on virtual machines, data transfer from the local client to the VM is blocked, whether the user is using Web Console, VMRC, or another console.",SCG-9.0:vm-9.deactivate-console-paste,Get-VM -Name $VM | Get-AdvancedSetting -Name isolation.tools.paste.disable | Remove-AdvancedSetting,
vm.deactivate-disk-shrinking-shrink,P2,VirtualMachine,VMWARE,isolation.tools.diskShrink.disable,advanced_setting,string,TRUE or Undefined,Virtual machines must have virtual disk shrinking operations deactivated.,Disabling virtual disk shrinking on virtual machines helps avoid disk unavailability issues. The ability to perform this operation is typically limited for non-administrative users in the guest environment.,SCG-9.0:vm-9.deactivate-disk-shrinking-shrink,Get-VM -Name $VM | Get-AdvancedSetting -Name isolation.tools.diskShrink.disable | Remove-AdvancedSetting,
vm.deactivate-disk-shrinking-wiper,P2,VirtualMachine,VMWARE,isolation.tools.diskWiper.disable,advanced_setting,string,TRUE or Undefined,Virtual machines must have virtual disk wiping operations deactivated.,Disabling virtual disk wiping on virtual machines helps avoid disk unavailability issues. The ability to perform this operation is typically limited for non-administrative users in the guest environment.,SCG-9.0:vm-9.deactivate-disk-shrinking-wiper,Get-VM -Name $VM | Get-AdvancedSetting -Name isolation.tools.diskWiper.disable | Remove-AdvancedSetting,
vm.deactivate-non-essential-3d-features,P2,VirtualMachine,VMWARE,mks.enable3d,advanced_setting,boolean,FALSE,Virtual machines must have 3D graphics features deactivated when not required.,"Turning off 3D graphics features on virtual machines that don't need them reduces potential attack vectors, enhancing overall system security.",SCG-9.0:vm-9.deactivate-non-essential-3d-features,Get-VM -Name $VM | Get-AdvancedSetting mks.enable3d | Set-AdvancedSetting -Value $false,
vm.dvfilter,P2,VirtualMachine,VMWARE,ethernet*.filter*.name,advanced_setting,string,Not Present,"Virtual machines must limit access through the ""dvfilter"" network Application Programming Interface (API).","The dvFilter interface is used by tools like NSX to filter and inspect network traffic. Other tools may use it, too. Ensure that those tools are authorized.",SCG-9.0:vm-9.dvfilter,"Get-VM -Name $VM | Get-AdvancedSetting ""ethernet*.filter*.name*"" | Remove-AdvancedSetting",
vm.efi-boot-types,P2,VirtualMachine,VMWARE,bios.bootDeviceClasses,advanced_setting,string,allow:hd,Virtual machines must prevent booting from unauthorized sources.,"Unauthorized access to a virtual machine may occur when its primary boot volume is unavailable, and the EFI firmware seeks alternative boot sources, such as network boot. This can be mitigated through network controls, as well as with the advanced parameters bios.bootDeviceClasses, bios.bootOrder, and bios.hddOrder.

bios.bootDeviceClasses has the format ""allow:XXXX"" or ""deny:XXXX"" where XXXX is a comma-delimited list of boot classes. Boot classes are net (network PXE boot), usb (from attached USB devices), pcmcia (PCMCIA expansion cards, not used nowadays), cd (from attached virtual CD/DVD devices), hd (from attached virtual hard disks), fd (from attached virtual floppy devices), reserved (from unknown devices), efishell (into the EFI shell), all, or any (same as all).

Use of allow or deny also implicitly states the opposite. For example, deny:all disallows all boot, deny:net disallows network boot but allows all others, allow:hd allows only hd boot denies all others, allow:hd,cd allows hd then cd device boot and denies all others.

New virtual machines may require CD/DVD boot, and some dynamic environments, such as labs, may use network boot, and those environments should be set accordingly and have the rationale documented.",SCG-9.0:vm-9.efi-boot-types,"Get-VM -Name $VM | Get-AdvancedSetting bios.bootDeviceClasses | Set-AdvancedSetting -Value ""allow:hd""",
vm.ft-encrypted,P1,VirtualMachine,VMWARE,config.ftEncryptionMode,vim_property,string,ftEncryptionRequired,Virtual machines must require encryption for Fault Tolerance.,"Requiring encryption for Fault Tolerance in VMs ensures secure data transmission. While the default 'opportunistic' encryption likely results in encryption due to ubiquitous AES-NI support in vSphere-compatible hardware, enforcing 'required' encryption guarantees no unencrypted operations.",SCG-9.0:vm-9.ft-encrypted,"$VMview = Get-VM -Name $VM | Get-View ; $ConfigSpec = New-Object VMware.Vim.VirtualMachineConfigSpec ; $ConfigSpec.FtEncryptionMode = New-object VMware.Vim.VirtualMachineConfigSpecEncryptedFtModes ; $ConfigSpec.FtEncryptionMode = ""ftEncryptionRequired"" ; $VMview.ReconfigVM_Task($ConfigSpec)",scalar:config.ftEncryptionMode
vm.isolation-device-connectable-deactivate,P2,VirtualMachine,VMWARE,isolation.device.connectable.disable,advanced_setting,string,TRUE or Undefined,"Virtual machines must prevent unauthorized removal, connection and modification of devices.","Preventing unauthorized device modifications in virtual machines blocks non-admin users or processes from connecting, disconnecting, or adjusting device settings. This measure curbs unauthorized access and operation disruption, reducing denial of service risks, as well as some avenues for exfiltrating data.",SCG-9.0:vm-9.isolation-device-connectable-deactivate,Get-VM -Name $VM | Get-AdvancedSetting -Name isolation.device.connectable.disable | Remove-AdvancedSetting,
vm.isolation-tools-dnd-deactivate,P2,VirtualMachine,VMWARE,isolation.tools.dnd.disable,advanced_setting,string,TRUE or Undefined,Virtual machines must have console drag and drop operations deactivated.,"Deactivating drag and drop operations in a virtual machine's console stops users from transferring data between the VM and the local client, regardless of the console type, enhancing data security.",SCG-9.0:vm-9.isolation-tools-dnd-deactivate,Get-VM -Name $VM | Get-AdvancedSetting -Name isolation.tools.dnd.disable | Remove-AdvancedSetting,
vm.limit-console-connections,P0,VirtualMachine,VMWARE,RemoteDisplay.maxConnections,advanced_setting,integer,1,Virtual machines must limit console sharing.,"Limiting VM console sharing to one user prevents multiple observers, enhancing security. However, this might inadvertently create a potential pathway for service denial.",SCG-9.0:vm-9.limit-console-connections,Get-VM -Name $VM | Get-AdvancedSetting RemoteDisplay.maxConnections | Set-AdvancedSetting -Value 1,
vm.limit-setinfo-size,P2,VirtualMachine,VMWARE,tools.setInfo.sizeLimit,advanced_setting,string,1048576 or Undefined,Virtual machines must limit informational messages from the virtual machine to the VMX file.,Limiting VM informational messages to the VMX file prevents it from exceeding its default size of 1MB. This control prevents potential denial of service situations that could arise if the datastore becomes full.,SCG-9.0:vm-9.limit-setinfo-size,Get-VM -Name $VM | Get-AdvancedSetting -Name tools.setInfo.sizeLimit | Remove-AdvancedSetting,
vm.log-enable,P2,VirtualMachine,VMWARE,config.flags.enableLogging,vim_property,boolean,true,Virtual machines must enable diagnostic logging.,Diagnostic logging for virtual machines helps with forensics and troubleshooting.,SCG-9.0:vm-9.log-enable,$VMview = Get-VM -Name $VM | Get-View ; $ConfigSpec = New-Object VMware.Vim.VirtualMachineConfigSpec ; $ConfigSpec.Flags = New-Object VMware.Vim.VirtualMachineFlagInfo ; $ConfigSpec.Flags.EnableLogging = $true ; $VMview.ReconfigVM_Task($ConfigSpec),bool:config.flags.enableLogging
vm.log-retention,P2,VirtualMachine,VMWARE,log.keepOld,advanced_setting,string,10 or Undefined,Virtual machines must limit the number of retained diagnostic logs.,"By restricting the quantity of retained diagnostic logs, we can avoid filling up the datastore without compromising diagnostic functionality.",SCG-9.0:vm-9.log-retention,Get-VM -Name $VM | Get-AdvancedSetting -Name log.keepOld | Remove-AdvancedSetting,
vm.log-rotation-size,P2,VirtualMachine,VMWARE,log.rotateSize,advanced_setting,string,2048000 or Undefined,Virtual machines must limit the size of diagnostic logs.,"Limiting the size of diagnostic logs on VMs prevents excessive space consumption, particularly on long-running VMs. As per VMware guidelines, the recommended minimum limit is 2MB.",SCG-9.0:vm-9.log-rotation-size,Get-VM -Name $VM | Get-AdvancedSetting -Name log.rotateSize | Remove-AdvancedSetting,
vm.pci-passthrough,P0,VirtualMachine,VMWARE,config.hardware.device.absent.VirtualPCIPassthrough,vim_property,boolean,true,Virtual machines must limit PCI device passthrough functionality.,"DirectPath I/O features enable VMs to directly access system hardware, impacting risk mitigation tools like vMotion, DRS, and High Availability. It also potentially gives attackers privileged hardware access. Ensure only necessary VMs have this privilege, compensating with guest OS security controls.",SCG-9.0:vm-9.pci-passthrough,Get-VM -Name $VM | Get-PassthroughDevice | Remove-PassthroughDevice,vm_hardware_device_absent:config.hardware.device.VirtualPCIPassthrough
vm.persistent-disk,P2,VirtualMachine,VMWARE,,manual_audit,string,Not Configured,"Virtual machines (VMs) must not use independent, nonpersistent disks.","The security issue with nonpersistent disk mode is that successful attackers, with a simple shutdown or reboot, might undo or remove any traces they were ever on the machine. To safeguard against this risk, production virtual machines should be set to use persistent disk mode; additionally, ensure activity within the VM is logged remotely on a separate server, such as a syslog server or equivalent Windows-based event collector. Without a persistent record of activity on a VM, administrators might never know whether they have been attacked or hacked.

There can be valid use cases for these types of disks, such as with an application presentation solution where read-only disks are desired, and such cases should be identified and documented.",SCG-9.0:vm-9.persistent-disk,N/A,
vm.remove-unnecessary-devices,P0,VirtualMachine,VMWARE,,powercli_only,string,Not Configured,Virtual machines must remove unnecessary virtual hardware.,"Eliminate unnecessary virtual hardware from VMs to reduce potential attack surfaces. Rarely-used ports, temporary CD/DVD drives, and hardware introduced via migrations could be vulnerable. Removing these decreases risk of software introduction or data exfiltration from a protected environment.",SCG-9.0:vm-9.remove-unnecessary-devices,N/A,
vm.restrict-host-info,P2,VirtualMachine,VMWARE,tools.guestlib.enableHostInfo,advanced_setting,string,FALSE or Undefined,Virtual machines must not be able to obtain host information from the hypervisor.,"Preventing VMs from obtaining host information from the hypervisor mitigates risk of advanced attacks, as it denies adversaries crucial details about the physical host.",SCG-9.0:vm-9.restrict-host-info,Get-VM -Name $VM | Get-AdvancedSetting tools.guestlib.enableHostInfo | Remove-AdvancedSetting,
vm.secure-boot,P2,VirtualMachine,VMWARE,config.bootOptions.efiSecureBootEnabled,vim_property,boolean,true,The guest OS must enable Secure Boot.,"Secure Boot, supported by all modern guest OSes, uses public key cryptography to validate firmware, boot loader, drivers, and OS kernel. By preventing system booting with uncertain boot chain validity, it effectively restricts malware.",SCG-9.0:vm-9.secure-boot,N/A,bool:config.bootOptions.efiSecureBootEnabled
vm.transparentpagesharing-inter-vm-enabled,P2,VirtualMachine,VMWARE,sched.mem.pshare.salt,advanced_setting,string,Not Present,Virtual machines must restrict sharing of memory pages between VMs.,"Transparent Page Sharing (TPS) reduces VM memory footprint but could enable unauthorized data access in some very limited conditions. To bolster security, VMs should be configured with the sched.mem.pshare.salt option, preventing memory sharing with other VMs.",SCG-9.0:vm-9.transparentpagesharing-inter-vm-enabled,Get-VM -Name $VM | Get-AdvancedSetting -Name sched.mem.pshare.salt | Remove-AdvancedSetting,
vm.virtual-hardware,P2,VirtualMachine,VMWARE,config.version,vim_property,string,vmx-19,The guest OS must ensure that virtual machine hardware is version 19 or newer where supported.,"Virtual hardware 19 is compatible with ESX 7.0 Update 2 and later. Newer versions of virtual hardware enable new features and better performance. Consider upgrading to VM Hardware 22 if you are fully updated to VCF 9. Other VMware guidance urges caution when upgrading; we urge testing of the process. Snapshots capture the virtual hardware version, making testing and rollback easy.

Consider all locations that a virtual machine might run, or need to be restored to.

Changes to the configuration of VMware-supplied virtual appliances are not supported and may cause service disruptions. [PARTIAL COVERAGE: this adapter reads config.version (e.g. ""vmx-21"") and compares it for exact equality to the SCG baseline string. It does NOT evaluate ""version N or newer""; a VM at a higher-than-baseline hardware version will read as non-compliant. See UNAUDITED_CONTROLS.md.]",SCG-9.0:vm-9.virtual-hardware,N/A,scalar:config.version
vm.vmotion-encrypted,P1,VirtualMachine,VMWARE,config.migrateEncryption,vim_property,string,required,Virtual machines must require encryption for vMotion.,"Requiring encryption for vMotion in virtual machines guarantees secure data transfer. The default 'opportunistic' encryption likely results in encryption due to widespread AES-NI support in vSphere-compatible hardware. However, enforcing 'required' encryption prevents any unencrypted operations.",SCG-9.0:vm-9.vmotion-encrypted,"$VMview = Get-VM -Name $VM | Get-View ; $ConfigSpec = New-Object VMware.Vim.VirtualMachineConfigSpec ; $ConfigSpec.MigrateEncryption = New-Object VMware.Vim.VirtualMachineConfigSpecEncryptedVMotionModes ; $ConfigSpec.MigrateEncryption = ""required"" ; $VMview.ReconfigVM_Task($ConfigSpec)",scalar:config.migrateEncryption
vm.vmrc-lock,P0,VirtualMachine,VMWARE,tools.guest.desktop.autolock,advanced_setting,boolean,TRUE,Virtual machines must be configured to lock when the last console connection is closed.,Locking virtual machines when the last console connection closes can prevent potential unauthorized access from attackers exploiting logged-in console sessions.,SCG-9.0:vm-9.vmrc-lock,Get-VM -Name $VM | Get-AdvancedSetting -Name tools.guest.desktop.autolock | Set-AdvancedSetting -Value $true,
cluster.automatic-rebalance,P0,ClusterComputeResource,VMWARE,,manual_audit,string,Enabled,vSAN should automatically correct data storage imbalances.,vSAN Automatic Rebalancing proactively ensures optimal performance. It should be enabled to proactively correct situations that may have formed from other maintenance or outage conditions.,SCG-9.0:vsan-9.automatic-rebalance,N/A,
cluster.auto-policy-management,P0,ClusterComputeResource,VMWARE,,manual_audit,string,Enabled,vSAN must enable automatic policy management.,vSAN Automatic Policy Management monitors the default policy for vSAN datastores and makes recommendations to improve reliability when vSAN health conditions change.,SCG-9.0:vsan-9.auto-policy-management,N/A,
cluster.encryption-rest,P0,ClusterComputeResource,VMWARE,,manual_audit,string,Enabled,vSAN must protect data at rest.,"vSAN Data-at-Rest encryption helps maintain the confidentiality of sensitive data while it resides on storage devices and reduce the risk of unauthorized access or exposure in the event of physical theft or loss. This configuration parameter can be altered while the cluster is operational. Enabling data-at-rest protections will reformat disk groups (for vSAN OSA) and rewrite stored objects (for vSAN ESA), which may take considerable time, but it will be done in the background. Workloads do not need to be powered off.",SCG-9.0:vsan-9.encryption-rest,N/A,
cluster.encryption-transit-esa,P2,ClusterComputeResource,VMWARE,,manual_audit,string,Enabled,vSAN must protect storage-related network communications.,"vSAN Data-in-Transit encryption helps ensure that sensitive data remains confidential while traversing the network, reducing the risk of unauthorized access or interception. This configuration parameter can be altered while the cluster is operational.

vSAN ESA with data-at-rest protections enabled transmits data in an encrypted form by default.",SCG-9.0:vsan-9.encryption-transit-esa,N/A,
cluster.encryption-transit-osa,P0,ClusterComputeResource,VMWARE,,manual_audit,string,Enabled,vSAN must protect storage-related network communications.,"vSAN Data-in-Transit encryption helps ensure that sensitive data remains confidential while traversing the network, reducing the risk of unauthorized access or interception. This configuration parameter can be altered while the cluster is operational.

vSAN ESA with data-at-rest protections enabled transmits data in an encrypted form by default.",SCG-9.0:vsan-9.encryption-transit-osa,N/A,
cluster.file-services-access-control-nfs,P0,ClusterComputeResource,VMWARE,,manual_audit,string,Customize Net Access,NFS file shares on vSAN File Services must be configured to restrict access.,"When configuring an NFS file share the ""Customize net access"" option should be selected with a restrictive set of permissions configured.",SCG-9.0:vsan-9.file-services-access-control-nfs,N/A,
cluster.file-services-authentication-smb,P0,ClusterComputeResource,VMWARE,,manual_audit,string,Enabled,SMB file shares on vSAN File Services must accept only encrypted SMB authentication communications.,When configuring an SMB file share the Protocol Encryption option must be enabled.,SCG-9.0:vsan-9.file-services-authentication-smb,N/A,
cluster.force-provisioning,P2,ClusterComputeResource,VMWARE,,manual_audit,string,Disabled,vSAN must not provision storage when storage policy requirements cannot be met.,"If the storage policy ""Force Provisioning"" option is set to Yes, the object is provisioned even if the Failures to tolerate, Number of disk stripes per object, and Flash read cache reservation policies specified in the storage policy cannot be satisfied by the datastore. While this might be helpful in bootstrapping scenarios and during an outage when standard provisioning is no longer possible, normal operations should not permit storage policy violations.",SCG-9.0:vsan-9.force-provisioning,N/A,
cluster.iscsi-mutual-chap,P0,ClusterComputeResource,VMWARE,,manual_audit,string,Enabled,vSAN iSCSI target must enable bidirectional/mutual CHAP authentication.,"Mutual CHAP provides an additional layer of protection by requiring both the initiator (client) and the target (server) to verify their identities to each other, thereby ensuring data transmitted between the two is not intercepted or altered by unauthorized entities.",SCG-9.0:vsan-9.iscsi-mutual-chap,N/A,
cluster.managed-disk-claim,P2,ClusterComputeResource,VMWARE,vsanConfig.autoClaimStorage,vim_property,boolean,false,vSAN must disable managed disk claims.,"With vSAN Managed Disk Claim enabled, vSAN will claim all compatible disks automatically. This presents a variety of risks around drive lifecycle. Leave this feature disabled and either claim disks manually, or enable it temporarily at the infrequent times when you are adding capacity and can monitor the operation.",SCG-9.0:vsan-9.managed-disk-claim,N/A,bool:configurationEx.vsanConfigInfo.defaultConfig.autoClaimStorage
cluster.network-isolation-vsan-iscsi-target,P0,ClusterComputeResource,VMWARE,,manual_audit,string,Configured,"Ensure that the vSAN iSCSI Target uses its own VMkernel network interfaces, isolated on their own network segments and employing separate perimeter controls using Distributed Port Group Traffic Filtering and Marking, NSX, or external network security controls.","Because the iSCSI Target clients will be external to the cluster they should be isolated on their own network interfaces, so that other, internal-only network communications can be restricted separately. Isolation of this type also helps diagnose and manage performance.",SCG-9.0:vsan-9.network-isolation-vsan-iscsi-target,N/A,
cluster.network-isolation-vsan-max,P0,ClusterComputeResource,VMWARE,,manual_audit,string,Configured,vSAN Max must have its storage network traffic isolated.,vSAN Max does not offer data-in-transit encryption to the target storage host. Isolate the storage traffic using dedicated VLANs or other technology.,SCG-9.0:vsan-9.network-isolation-vsan-max,N/A,
cluster.object-checksum,P2,ClusterComputeResource,VMWARE,vsanConfig.objectChecksumEnabled,vim_property,boolean,false,vSAN must calculate object checksums to protect data integrity.,"vSAN uses end-to-end checksum to ensure the integrity of data by confirming that each copy of a file is exactly the same as the source file. The system checks the validity of the data during read/write operations, and if an error is detected, vSAN repairs the data or reports the error. Integrity problems cannot be detected if the vSAN policy disables checksums. For vSAN Express Storage Architecture, object checksums are always computed, and cannot be deactivated.",SCG-9.0:vsan-9.object-checksum,N/A,bool:configurationEx.vsanConfigInfo.defaultConfig.checksumEnabled
cluster.operations-reserve,P0,ClusterComputeResource,VMWARE,,manual_audit,string,Enabled,vSAN must reserve space to complete internal maintenance operations.,"vSAN Operations Reserve capacity setting helps ensure that vSAN always has sufficient free space to maintain the availability and reliability of the vSAN datastore and prevent potential data loss or service disruptions due to insufficient capacity during operations like policy changes. This configuration parameter can be altered while the cluster is operational.

vSAN Host Reserve can also be enabled, but use of Auto-Policy Management will be constrained on small vSAN clusters. Please see the post Understanding â€˜Reserved Capacityâ€™ Concepts in vSAN (https://blogs.vmware.com/cloud-foundation/2022/02/18/understanding-reserved-capacity-concepts-in-vsan/) for more information.",SCG-9.0:vsan-9.operations-reserve,N/A,
